Hotel ID,Price,Suggest Selling Price,Checkin,Checkout,Nights,Price per Night,Adults,Children,Median Price per Night,% Off from Median,Total Median Price,Resort,Stars,Distance,Xeni Link,Hotel Name,Amenities,Image URL,URL,Pass
lp940b5,$632.92 ,$598.29 ,3/22/2026,3/27/2026,5,$126.58 ,2,0,$184.12 ,31.25%,920.6,Niseko United,3,5-10 min walk,0,SnowDog Village,"Restaurant, Pets allowed, Ski storage",https://static.cupid.travel/hotels/278950329.jpg,https://booking.skizi.co/hotels/lp940b5?checkin=2026-03-22&checkout=2026-03-27,"Mountain Collective, IKON"
lp37592,$740.28 ,$895.32 ,2/1/2026,2/6/2026,5,$148.06 ,2,0,$214.68 ,31.03%,1073.4,Crested Butte,0,5-10 min walk,0,Grand Lodge Condo in the Heart of Mt Crested Butte condo,"Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/330155985.jpg,https://booking.skizi.co/hotels/lp37592?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp80d87,"$1,070.04 ","$1,099.33 ",3/26/2026,3/30/2026,4,$267.51 ,2,0,$387.86 ,31.03%,1551.44,Whistler Blackcomb,4,Shuttle,0,Whistler Blackcomb VR at Town Plaza,0,https://static.cupid.travel/hotels/ex_8dab31c0_z.jpg,https://booking.skizi.co/hotels/lp80d87?checkin=2026-03-26&checkout=2026-03-30,EPIC
lp3422b,"$1,700.99 ","$2,023.54 ",2/7/2026,2/12/2026,5,$340.20 ,2,0,$492.00 ,30.85%,2460,Crested Butte,0,5-10 min walk,0,The Plaza Condominiums by Crested Butte Mountain Resort,Ski storage,https://static.cupid.travel/hotels/450870929.jpg,https://booking.skizi.co/hotels/lp3422b?checkin=2026-02-07&checkout=2026-02-12,EPIC
lp656dc1d4,"$7,671.23 ","$7,555.43 ",3/14/2026,3/19/2026,5,"$1,534.25 ",2,0,"$2,216.56 ",30.78%,11082.8,Aspen,4,5-10 min walk,0,Chamonix Condominiums by Frias,Ski storage,https://static.cupid.travel/hotels/ex_d191e9ae_z.jpg,https://booking.skizi.co/hotels/lp656dc1d4?checkin=2026-03-14&checkout=2026-03-19,IKON
lp65563e1a,"$2,620.71 ","$2,761.63 ",2/8/2026,2/12/2026,4,$655.18 ,2,0,$945.18 ,30.68%,3780.72,Breckenridge Ski Resort,4,Slopeside,0,The Grand Colorado on Peak 8,"Spa, Ski storage",https://static.cupid.travel/hotels/ex_3e87a46f_z.jpg,https://booking.skizi.co/hotels/lp65563e1a?checkin=2026-02-08&checkout=2026-02-12,EPIC
lp3fceb,"$4,278.78 ","$5,142.60 ",3/23/2026,3/28/2026,5,$855.76 ,2,0,"$1,228.62 ",30.35%,6143.1,Vail,4,Slopeside,0,"The Arrabelle at Vail Square, a RockResort","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/138620222.jpg,https://booking.skizi.co/hotels/lp3fceb?checkin=2026-03-23&checkout=2026-03-28,EPIC
lp3266c,"$3,996.22 ","$4,433.54 ",2/1/2026,2/5/2026,4,$999.06 ,2,0,"$1,434.23 ",30.34%,5736.9,Beaver Creek,3,5-10 min walk,0,Arrowhead Village at Beaver Creek,"Restaurant, Ski storage",https://static.cupid.travel/hotels/616687610.jpg,https://booking.skizi.co/hotels/lp3266c?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp41e31,"$3,193.13 ","$3,184.09 ",3/23/2026,3/27/2026,4,$798.28 ,2,0,"$1,144.25 ",30.24%,4577,Aspen,4,5-10 min walk,0,Limelight Hotel Aspen,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/25119362.jpg,https://booking.skizi.co/hotels/lp41e31?checkin=2026-03-23&checkout=2026-03-27,IKON
lp35e20,"$1,297.21 ","$1,407.36 ",3/27/2026,3/31/2026,4,$324.30 ,2,0,$463.36 ,30.01%,1853.42,Whistler Blackcomb,4,5-10 min walk,0,Pan Pacific Whistler Mountainside,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/10407644.jpg,https://booking.skizi.co/hotels/lp35e20?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp84cf8,"$3,262.61 ","$3,425.75 ",3/16/2026,3/21/2026,5,$652.52 ,2,0,$932.14 ,30.00%,4660.7,Niseko United,5,5-10 min walk,0,Suiboku,0,https://static.cupid.travel/hotels/ex_b571788f_z.jpg,https://booking.skizi.co/hotels/lp84cf8?checkin=2026-03-16&checkout=2026-03-21,"Mountain Collective, IKON"
lp33cd7,$923.69 ,"$1,002.12 ",3/22/2026,3/27/2026,5,$184.74 ,2,0,$262.60 ,29.65%,1312.975,Heavenly,4,5-10 min walk,0,Marriott's Timber Lodge,"Fitness center, Bar, Hot tub/Jacuzzi, Ski storage, Spa",https://static.cupid.travel/hotels/451110676.jpg,https://booking.skizi.co/hotels/lp33cd7?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp6556dab8,"$2,093.83 ","$2,123.46 ",3/22/2026,3/27/2026,5,$418.77 ,2,0,$593.72 ,29.47%,2968.6,Northstar,4,Ski in/Ski out,0,Golden Ski Getaway,0,https://snaphotelapi.com/hotels/ex_313ec521_z.jpg,https://booking.skizi.co/hotels/lp6556dab8?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp343e0,"$2,172.21 ","$2,491.91 ",3/23/2026,3/27/2026,4,$543.05 ,2,0,$768.86 ,29.37%,3075.44,Big Sky Resort,4,Slopeside,https://members.skizi.co/url/a7ce6c34-911c-4060-a6fe-d3b770187355?isPermanentLink=true,Summit Hotel at Big Sky Resort,"Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/412304159.jpg,https://booking.skizi.co/hotels/lp343e0?checkin=2026-03-23&checkout=2026-03-27,"Mountain Collective, IKON"
lp6557dd56,"$7,583.82 ","$8,084.64 ",2/8/2026,2/12/2026,4,"$1,895.96 ",2,0,"$2,684.12 ",29.36%,10736.48,Park City,0,5-10 min walk,0,"K B M Resorts- PNF-860 Large 3Bd, hot tub, fire pit, mountain view, easy walk Main St","Bar, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/331761219.jpg,https://booking.skizi.co/hotels/lp6557dd56?checkin=2026-02-08&checkout=2026-02-12,EPIC
lp2229b,$415.43 ,$542.80 ,2/1/2026,2/5/2026,4,$103.86 ,2,0,$147.00 ,29.35%,588,Banff Sunshine,3,Shuttle,0,Banff Caribou Lodge and Spa,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/197393610.jpg,https://booking.skizi.co/hotels/lp2229b?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp21ab50,"$2,719.92 ","$2,950.86 ",3/1/2026,3/5/2026,4,$679.98 ,2,0,$962.26 ,29.33%,3849.02,Breckenridge Ski Resort,4,Slopeside,0,"One Ski Hill, A RockResort","Fitness center, Restaurant, Bar, Hot tub/Jacuzzi, Spa, Ski storage",https://static.cupid.travel/hotels/121762934.jpg,https://booking.skizi.co/hotels/lp21ab50?checkin=2026-03-01&checkout=2026-03-05,EPIC
lp59bb9,"$1,561.82 ","$1,799.05 ",3/27/2026,3/31/2026,4,$390.46 ,2,0,$550.49 ,29.07%,2201.96,Park City,3,5-10 min walk,0,Shadow Ridge,"Fitness center, Hot tub/Jacuzzi",https://snaphotelapi.com/hotels/347715958.jpg,https://booking.skizi.co/hotels/lp59bb9?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp231a2,"$1,397.93 ","$1,354.42 ",3/22/2026,3/27/2026,5,$279.59 ,2,0,$394.16 ,29.07%,1970.8,Whistler Blackcomb,4,Slopeside,0,The Crystal Lodge,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/497958104.jpg,https://booking.skizi.co/hotels/lp231a2?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp44150,"$2,951.62 ","$3,291.34 ",2/1/2026,2/5/2026,4,$737.91 ,2,0,"$1,039.03 ",28.98%,4156.12,Vail,4,5-10 min walk,0,Sitzmark Vail,"Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/588768225.jpg,https://booking.skizi.co/hotels/lp44150?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp51407,"$2,387.48 ","$2,590.19 ",3/27/2026,3/31/2026,4,$596.87 ,2,0,$838.68 ,28.83%,3354.72,Park City,4,Slopeside,0,Hyatt Centric Park City,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/115949240.jpg,https://booking.skizi.co/hotels/lp51407?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp655856f4,"$6,531.53 ","$6,710.23 ",3/26/2026,3/31/2026,5,"$1,306.31 ",2,0,"$1,834.73 ",28.80%,9173.65,Park City,4,Slopeside,0,Resort Plaza #5012 by Avantstay Located in Park City Mountain Resort w/ Mountain Views,0,https://static.cupid.travel/hotels/ex_98e05d8f_z.jpg,https://booking.skizi.co/hotels/lp655856f4?checkin=2026-03-26&checkout=2026-03-31,EPIC
lp218a56,"$5,576.26 ","$5,271.15 ",2/23/2026,2/27/2026,4,"$1,394.07 ",2,0,"$1,957.89 ",28.80%,7831.56,Steamboat,4,Ski in/Ski out,0,Christie Club,0,https://static.cupid.travel/hotels/ex_93157490_z.jpg,https://booking.skizi.co/hotels/lp218a56?checkin=2026-02-23&checkout=2026-02-27,IKON
lp34cba,$910.49 ,$958.60 ,3/8/2026,3/13/2026,5,$182.10 ,2,0,$255.52 ,28.73%,1277.6,Northstar,3,5-10 min walk,0,Northstar California Resort,"Fitness center, Restaurant, Bar, Hot tub/Jacuzzi, Massage, Ski storage",https://snaphotelapi.com/hotels/20340229.jpg,https://booking.skizi.co/hotels/lp34cba?checkin=2026-03-08&checkout=2026-03-13,EPIC
lp655838a2,"$3,979.46 ","$4,970.58 ",3/22/2026,3/26/2026,4,$994.87 ,2,0,"$1,388.12 ",28.33%,5552.48,Park City,4,5-10 min walk,0,Woodside Getaway by Avantstay Character Home Close To Park City Resort w/ Hot Tub,0,https://static.cupid.travel/hotels/ex_22e71a66_z.jpg,https://booking.skizi.co/hotels/lp655838a2?checkin=2026-03-22&checkout=2026-03-26,EPIC
lp350ab,"$2,046.54 ","$2,023.37 ",3/23/2026,3/27/2026,4,$511.64 ,2,0,$713.69 ,28.31%,2854.76,Steamboat,3,Ski in/Ski out,0,Ski Inn Condos,Ski storage,https://static.cupid.travel/hotels/ex_4bd9c6e1_z.jpg,https://booking.skizi.co/hotels/lp350ab?checkin=2026-03-23&checkout=2026-03-27,IKON
lp22140,"$3,747.85 ","$4,066.07 ",3/1/2026,3/5/2026,4,$936.96 ,2,0,"$1,304.81 ",28.19%,5219.24,Beaver Creek,5,Slopeside,0,"Park Hyatt Beaver Creek Resort and Spa, Vail Valley","Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/110316182.jpg,https://booking.skizi.co/hotels/lp22140?checkin=2026-03-01&checkout=2026-03-05,EPIC
lp309e1,"$2,923.79 ","$3,152.74 ",3/27/2026,3/31/2026,4,$730.95 ,2,0,"$1,017.60 ",28.17%,4070.4,Vail,5,5-10 min walk,0,Sonnenalp,"Restaurant, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/283245406.jpg,https://booking.skizi.co/hotels/lp309e1?checkin=2026-03-27&checkout=2026-03-31,EPIC
lp1b430,$485.24 ,$526.45 ,3/22/2026,3/27/2026,5,$97.05 ,2,0,$135.05 ,28.14%,675.225,Heavenly,3,5-10 min walk,0,Hotel Becket Lake Tahoe,0,https://static.cupid.travel/hotels/hd/ex_98fed1aa_z.jpg,https://booking.skizi.co/hotels/lp1b430?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp65585132,"$2,722.36 ","$3,384.98 ",2/1/2026,2/6/2026,5,$544.47 ,2,0,$756.45 ,28.02%,3782.25,Telluride Ski Resort,4,5-10min walk,0,Lulu City 5C by Avantstay Practical Condo Near the Slopes & Downtown,0,https://static.cupid.travel/hotels/ex_2be2e86f_z.jpg,https://booking.skizi.co/hotels/lp65585132?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp59de9,"$7,705.11 ","$8,780.93 ",2/23/2026,2/27/2026,4,"$1,926.28 ",2,0,"$2,676.07 ",28.02%,10704.28,Vail,4,5-10 min walk,0,The Vail Collection at the Ritz Carlton Residences Vail,"Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/610855184.jpg,https://booking.skizi.co/hotels/lp59de9?checkin=2026-02-23&checkout=2026-02-27,EPIC
lp6557fb90,"$6,274.92 ","$6,677.47 ",2/8/2026,2/12/2026,4,"$1,568.73 ",2,0,"$2,177.37 ",27.95%,8709.48,Park City,4,5-10 min walk,0,Town Pointe 3 BedroomsTPC-102C by KBM,0,https://static.cupid.travel/hotels/ex_w1597h1065x0y0-ae439103_z.jpg,https://booking.skizi.co/hotels/lp6557fb90?checkin=2026-02-08&checkout=2026-02-12,EPIC
lp65584d9c,"$2,979.52 ","$3,923.97 ",3/23/2026,3/27/2026,4,$744.88 ,2,0,"$1,033.84 ",27.95%,4135.34,Telluride Ski Resort,4,5-10min walk,0,"Riverside Condos B101 by Avantstay Condo Close To Downtown, Town Park & Ski Lift #8",0,https://static.cupid.travel/hotels/ex_d2c1321f_z.jpg,https://booking.skizi.co/hotels/lp65584d9c?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65584fc3,"$4,137.35 ","$5,218.54 ",3/23/2026,3/27/2026,4,"$1,034.34 ",2,0,"$1,433.77 ",27.86%,5735.08,Park City,4,5-10 min walk,0,Quicksilver by Avantstay Park City Town House in Great Location!,0,https://snaphotelapi.com/hotels/ex_1fbad84f_z.jpg,https://booking.skizi.co/hotels/lp65584fc3?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp2d636,$786.65 ,"$1,244.55 ",3/20/2026,3/25/2026,5,$157.33 ,2,0,$217.72 ,27.74%,1088.6,Whistler Blackcomb,4,5-10 min walk,0,Aava Whistler Hotel,"Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/220685163.jpg,https://booking.skizi.co/hotels/lp2d636?checkin=2026-03-20&checkout=2026-03-25,EPIC
lp3609a,$469.77 ,$506.56 ,2/1/2026,2/5/2026,4,$117.44 ,2,0,$162.50 ,27.73%,650,Banff Sunshine,3,Shuttle,0,Tunnel Mountain Resort,"Pets allowed, Ski storage",https://static.cupid.travel/hotels/220577839.jpg,https://booking.skizi.co/hotels/lp3609a?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp6556f403,"$1,969.37 ","$1,898.78 ",3/26/2026,3/31/2026,5,$393.87 ,2,0,$543.70 ,27.56%,2718.475,Aspen,4,Ski in/ski out,0,Aspenwood by iTrip Aspen Snowmass,0,https://static.cupid.travel/hotels/ex_51e8a4bb_z.jpg,https://booking.skizi.co/hotels/lp6556f403?checkin=2026-03-26&checkout=2026-03-31,IKON
lp325f1,"$1,026.90 ",$970.72 ,3/2/2026,3/6/2026,4,$256.73 ,2,0,$353.96 ,27.47%,1415.84,Palisades Tahoe,4,5-10 min walk,https://members.skizi.co/url/7dc201a1-62ed-49ea-be6e-31b8875e29d6?isPermanentLink=true,The Village at Palisades Tahoe,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://snaphotelapi.com/hotels/43502667.jpg,https://booking.skizi.co/hotels/lp325f1?checkin=2026-03-02&checkout=2026-03-06,IKON
lp385a5,"$2,681.56 ","$2,560.14 ",3/27/2026,3/31/2026,4,$670.39 ,2,0,$923.68 ,27.42%,3694.7,Aspen,4,Ski in/ski out,0,Top of the Village - CoralTree Residence Collection,"Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/552080846.jpg,https://booking.skizi.co/hotels/lp385a5?checkin=2026-03-27&checkout=2026-03-31,IKON
lp2229a,$460.65 ,$570.60 ,2/1/2026,2/5/2026,4,$115.16 ,2,0,$158.33 ,27.27%,633.32,Banff Sunshine,3,Shuttle,0,Banff Ptarmigan Inn,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/44789839.jpg,https://booking.skizi.co/hotels/lp2229a?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp6558533d,"$3,128.37 ","$3,916.37 ",3/8/2026,3/13/2026,5,$625.67 ,2,0,$859.55 ,27.21%,4297.75,Park City,4,5-10 min walk,0,Kestrel by Avantstay Close to the Ski Slopes in This Majestic Home in Park City,0,https://static.cupid.travel/hotels/ex_4fe08aef_z.jpg,https://booking.skizi.co/hotels/lp6558533d?checkin=2026-03-08&checkout=2026-03-13,EPIC
lp6557eb4b,"$15,980.86 ","$17,066.36 ",2/7/2026,2/12/2026,5,"$3,196.17 ",2,0,"$4,387.61 ",27.15%,21938.025,Park City,0,5-10 min walk,0,"K B M Resorts- PLA-1155 Large 5Bd, easy walk to ski lifts, Main Street, mountain views","Bar, Hot tub/Jacuzzi",https://static.cupid.travel/hotels/327243864.jpg,https://booking.skizi.co/hotels/lp6557eb4b?checkin=2026-02-07&checkout=2026-02-12,EPIC
lp655632c4,"$3,111.87 ","$3,472.97 ",2/1/2026,2/5/2026,4,$777.97 ,2,0,"$1,066.55 ",27.06%,4266.2,Beaver Creek,0,5-10 min walk,0,Beaver Creek Village,Ski storage,https://static.cupid.travel/hotels/563449269.jpg,https://booking.skizi.co/hotels/lp655632c4?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp4eef2,"$3,590.50 ","$3,895.36 ",2/23/2026,2/27/2026,4,$897.63 ,2,0,"$1,229.56 ",27.00%,4918.24,Northstar,5,Ski in/Ski out,0,"The Ritz-Carlton, Lake Tahoe","Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://snaphotelapi.com/hotels/464779255.jpg,https://booking.skizi.co/hotels/lp4eef2?checkin=2026-02-23&checkout=2026-02-27,EPIC
lp5017e,"$9,433.49 ","$10,234.45 ",3/1/2026,3/5/2026,4,"$2,358.37 ",2,0,"$3,228.27 ",26.95%,12913.08,Deer Valley Resort,5,5-10 min walk,0,St. Regis Deer Valley,"Fitness center, Restaurant, Pets allowed, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/464858748.jpg,https://booking.skizi.co/hotels/lp5017e?checkin=2026-03-01&checkout=2026-03-05,IKON
lp350ac,"$2,078.14 ","$1,964.43 ",3/9/2026,3/13/2026,4,$519.54 ,2,0,$710.62 ,26.89%,2842.48,Steamboat,4,Slopeside,0,Timber Run,Ski storage,https://static.cupid.travel/hotels/ex_bb5b38bd_z.jpg,https://booking.skizi.co/hotels/lp350ac?checkin=2026-03-09&checkout=2026-03-13,IKON
lp5e636,"$3,769.13 ","$3,562.90 ",3/15/2026,3/20/2026,5,$753.83 ,2,0,"$1,030.54 ",26.85%,5152.7,Zermatt Ski Resort,4,5-10 min walk,0,Backstage Boutique SPA Hotel,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/25392759.jpg,https://booking.skizi.co/hotels/lp5e636?checkin=2026-03-15&checkout=2026-03-20,IKON
lp656c94e9,"$4,480.00 ","$4,298.27 ",3/27/2026,3/31/2026,4,"$1,120.00 ",2,0,"$1,529.27 ",26.76%,6117.08,Aspen,4,Slopeside,0,Château Chaumont by Snowmass Vacations,0,https://static.cupid.travel/hotels/ex_18c01ee5_z.jpg,https://booking.skizi.co/hotels/lp656c94e9?checkin=2026-03-27&checkout=2026-03-31,IKON
lp31711,"$1,606.20 ","$1,742.58 ",2/1/2026,2/6/2026,5,$321.24 ,2,0,$438.48 ,26.74%,2192.4,Breckenridge Ski Resort,4,5-10 min walk,0,DoubleTree by Hilton Breckenridge,"Restaurant, Pets allowed, Bar, Ski storage",https://snaphotelapi.com/hotels/474343123.jpg,https://booking.skizi.co/hotels/lp31711?checkin=2026-02-01&checkout=2026-02-06,EPIC
lp655852aa,"$4,832.83 ","$6,246.22 ",3/23/2026,3/27/2026,4,"$1,208.21 ",2,0,"$1,647.70 ",26.67%,6590.8,Telluride Ski Resort,4,Drive <10mins,0,"Russell Home by Avantstay Expansive Deck, Stunning Views & Hot Tub!",0,https://static.cupid.travel/hotels/ex_9a2a8979_z.jpg,https://booking.skizi.co/hotels/lp655852aa?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp65584faf,"$2,755.43 ","$3,595.07 ",3/23/2026,3/27/2026,4,$688.86 ,2,0,$936.34 ,26.43%,3745.36,Telluride Ski Resort,4,5-10min walk,0,"Riverside Condos D01 by Avantstay Condo Close To Downtown, Town Park & Ski Lift #8",0,https://static.cupid.travel/hotels/ex_eb556f3a_z.jpg,https://booking.skizi.co/hotels/lp65584faf?checkin=2026-03-23&checkout=2026-03-27,EPIC
lpef539,"$1,655.46 ","$1,564.88 ",3/26/2026,3/30/2026,4,$413.87 ,2,0,$560.96 ,26.22%,2243.84,Park City,3,5-10 min walk,0,White Pines Studio at Westgate,0,https://static.cupid.travel/hotels/ex_9467fb6b_z.jpg,https://booking.skizi.co/hotels/lpef539?checkin=2026-03-26&checkout=2026-03-30,EPIC
lp401fc,"$1,857.27 ","$1,799.45 ",3/22/2026,3/27/2026,5,$371.45 ,2,0,$503.45 ,26.22%,2517.25,Whistler Blackcomb,4,5-10 min walk,0,Nita Lake Lodge,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/515378483.jpg,https://booking.skizi.co/hotels/lp401fc?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp655893e2,"$4,953.85 ","$4,841.71 ",3/26/2026,3/31/2026,5,$990.77 ,2,0,"$1,340.00 ",26.06%,6700,Deer Valley Resort,3,5-10 min walk,0,Powder Run by Lespri Management,0,https://static.cupid.travel/hotels/hd/ex_b0a79e48_z.jpg,https://booking.skizi.co/hotels/lp655893e2?checkin=2026-03-26&checkout=2026-03-31,IKON
lpef56f,"$1,966.78 ","$1,901.85 ",2/1/2026,2/5/2026,4,$491.70 ,2,0,$663.01 ,25.84%,2652.04,Park City,4,5-10 min walk,0,White Pines Three Kings Townhome 1-Bedroom Loft - -Walk to Lifts,0,https://static.cupid.travel/hotels/ex_8822fbed_z.jpg,https://booking.skizi.co/hotels/lpef56f?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp28a78b,"$2,244.07 ","$2,121.28 ",3/15/2026,3/19/2026,4,$561.02 ,2,0,$755.22 ,25.71%,3020.88,Niseko United,4,5-10 min walk,0,Koa Niseko,0,https://static.cupid.travel/hotels/ex_63e911e9_z.jpg,https://booking.skizi.co/hotels/lp28a78b?checkin=2026-03-15&checkout=2026-03-19,"Mountain Collective, IKON"
lp3be20,"$3,748.93 ","$3,897.47 ",2/1/2026,2/5/2026,4,$937.23 ,2,0,"$1,260.58 ",25.65%,5042.3,Vail,5,5-10 min walk,0,The Sebastian - Vail,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage",https://static.cupid.travel/hotels/221814552.jpg,https://booking.skizi.co/hotels/lp3be20?checkin=2026-02-01&checkout=2026-02-05,EPIC
lp350c2,"$2,377.63 ","$2,494.28 ",3/26/2026,3/31/2026,5,$475.53 ,2,0,$639.33 ,25.62%,3196.65,Steamboat,4,5-10 min walk,0,The Steamboat Grand,"Restaurant, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/622265029.jpg,https://booking.skizi.co/hotels/lp350c2?checkin=2026-03-26&checkout=2026-03-31,IKON
lp656c4193,"$7,400.96 ","$7,205.46 ",3/9/2026,3/13/2026,4,"$1,850.24 ",2,0,"$2,486.92 ",25.60%,9947.66,Park City,3,5-10 min walk,0,Ridgeline at The Canyons,0,https://static.cupid.travel/hotels/ex_83c1cfea_z.jpg,https://booking.skizi.co/hotels/lp656c4193?checkin=2026-03-09&checkout=2026-03-13,EPIC
lp65584e09,"$18,659.91 ","$23,254.48 ",3/22/2026,3/27/2026,5,"$3,731.98 ",2,0,"$5,010.11 ",25.51%,25050.55,Breckenridge Ski Resort,4,5-10 min walk,0,"Holly by Avantstay In the Heart of Breckenridge w/ Hot Tub, Game Room & Roof Top Patio",0,https://static.cupid.travel/hotels/hd/ex_386dd60b_z.jpg,https://booking.skizi.co/hotels/lp65584e09?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp6558e1d6,"$4,364.04 ","$4,442.26 ",3/22/2026,3/27/2026,5,$872.81 ,2,0,"$1,170.41 ",25.43%,5852.05,Heavenly,4,5-10 min walk,0,Heavenly Mountain Chalet,0,https://static.cupid.travel/hotels/ex_844bfdb7_z.jpg,https://booking.skizi.co/hotels/lp6558e1d6?checkin=2026-03-22&checkout=2026-03-27,EPIC
lp36416,"$1,865.47 ","$2,247.37 ",2/8/2026,2/13/2026,5,$373.09 ,2,0,$499.94 ,25.37%,2499.7,Park City,3,Slopeside,0,Sundial Lodge by Park City - Canyons Village,"Fitness center, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/464854079.jpg,https://booking.skizi.co/hotels/lp36416?checkin=2026-02-08&checkout=2026-02-13,EPIC
lp253b6,"$5,001.91 ","$5,426.61 ",2/1/2026,2/5/2026,4,"$1,250.48 ",2,0,"$1,675.29 ",25.36%,6701.16,Deer Valley Resort,5,5-10 min walk,0,Stein Eriksen Lodge Deer Valley,"Fitness center, Restaurant, Bar, Hot tub/Jacuzzi, Massage, Spa, Ski storage",https://static.cupid.travel/hotels/226869068.jpg,https://booking.skizi.co/hotels/lp253b6?checkin=2026-02-01&checkout=2026-02-05,IKON
lp3f413,$805.20 ,$873.57 ,3/27/2026,3/31/2026,4,$201.30 ,2,0,$269.62 ,25.34%,1078.48,Sun Peaks Resort,4,Slopeside,0,Sundance Lodge,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/34817110.jpg,https://booking.skizi.co/hotels/lp3f413?checkin=2026-03-27&checkout=2026-03-31,"Mountain Collective, IKON"
lp36a54,$384.91 ,$414.33 ,2/1/2026,2/5/2026,4,$96.23 ,2,0,$128.81 ,25.29%,515.24,Banff Sunshine,3,Shuttle,0,Red Carpet Inn,"Pets allowed, Hot tub/Jacuzzi, Ski storage",https://static.cupid.travel/hotels/328280169.jpg,https://booking.skizi.co/hotels/lp36a54?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
lp22732,"$2,140.07 ","$2,321.78 ",3/23/2026,3/27/2026,4,$535.02 ,2,0,$716.05 ,25.28%,2864.18,Whistler Blackcomb,5,Slopeside,0,Fairmont Chateau Whistler,"Restaurant, Pets allowed, Hot tub/Jacuzzi, Massage, Ski storage, Spa",https://static.cupid.travel/hotels/606843128.jpg,https://booking.skizi.co/hotels/lp22732?checkin=2026-03-23&checkout=2026-03-27,EPIC
lp55d5d,$390.97 ,$525.23 ,2/1/2026,2/5/2026,4,$97.74 ,2,0,$130.72 ,25.23%,522.88,Banff Sunshine,0,Shuttle,0,The Dorothy Motel,Pets allowed,https://static.cupid.travel/hotels/412482673.jpg,https://booking.skizi.co/hotels/lp55d5d?checkin=2026-02-01&checkout=2026-02-05,"Mountain Collective, IKON"
